#Date:2024-04-05 11:40:51
#Class:methylRawDB
#DT:tabix
#SI:ctrl1
#AS:hg18
#CT:CpG
#RS:base
#NR:2377
#DT:tabix
chr21	14018268	14018268	+	23	12	11
chr21	14020269	14020269	-	10	8	2
chr21	14024381	14024381	+	11	11	0
chr21	14057234	14057234	+	44	42	2
chr21	14057394	14057394	+	25	25	0
chr21	14057829	14057829	-	19	19	0
chr21	14057832	14057832	-	19	19	0
chr21	14057847	14057847	-	19	19	0
chr21	14057861	14057861	-	19	19	0
chr21	14057892	14057892	-	27	26	1
chr21	14057932	14057932	-	30	30	0
chr21	14059879	14059879	+	34	34	0
chr21	14059887	14059887	+	34	34	0
chr21	14071266	14071266	+	22	22	0
chr21	14071286	14071286	+	21	20	1
chr21	14087124	14087124	+	36	36	0
chr21	14087127	14087127	+	36	30	6
chr21	14087251	14087251	+	30	30	0
chr21	14087252	14087252	-	20	0	20
chr21	14087290	14087290	+	27	27	0
chr21	14087291	14087291	-	21	20	1
chr21	14087298	14087298	+	26	0	26
chr21	14087299	14087299	-	21	20	1
chr21	14120848	14120848	+	28	23	5
chr21	14120854	14120854	+	28	22	6
chr21	14120864	14120864	+	28	26	2
chr21	14120869	14120869	+	28	28	0
chr21	14120874	14120874	+	28	28	0
chr21	14120949	14120949	+	56	46	10
chr21	14120991	14120991	+	51	43	8
chr21	14121388	14121388	+	14	14	0
chr21	14121409	14121409	+	14	12	2
chr21	14121411	14121411	+	14	12	2
chr21	14121428	14121428	+	14	12	2
chr21	14121557	14121557	-	43	43	0
chr21	14121571	14121571	-	43	43	0
chr21	14121733	14121733	-	37	26	11
chr21	14121754	14121754	-	37	37	0
chr21	14121762	14121762	-	37	37	0
chr21	14121978	14121978	-	10	10	0
chr21	14121987	14121987	-	10	10	0
chr21	14122010	14122010	+	49	49	0
chr21	14122011	14122011	-	10	10	0
chr21	14122043	14122043	+	47	47	0
chr21	14122048	14122048	+	48	45	3
chr21	14122053	14122053	+	45	41	4
chr21	14138023	14138023	+	14	13	1
chr21	14138059	14138059	+	11	10	1
chr21	14138262	14138262	-	13	8	5
chr21	14138285	14138285	-	13	13	0
chr21	14143530	14143530	+	23	23	0
chr21	14143619	14143619	+	10	5	5
chr21	14229161	14229161	+	13	12	1
chr21	14229162	14229162	-	11	11	0
chr21	14229171	14229171	+	13	4	9
chr21	14229194	14229194	+	13	13	0
chr21	14229195	14229195	-	15	15	0
chr21	14229197	14229197	+	12	11	1
chr21	14229198	14229198	-	15	15	0
chr21	14229209	14229209	-	16	13	3
chr21	14229227	14229227	-	17	0	17
chr21	14229238	14229238	-	17	17	0
chr21	14229308	14229308	-	25	23	2
chr21	14229349	14229349	-	28	28	0
chr21	14229385	14229385	+	12	12	0
chr21	14229420	14229420	+	12	12	0
chr21	14229434	14229434	+	12	12	0
chr21	14229458	14229458	-	26	26	0
chr21	14229490	14229490	-	26	25	1
chr21	14229499	14229499	-	26	26	0
chr21	14229946	14229946	-	29	29	0
chr21	14229948	14229948	-	29	24	5
chr21	14229992	14229992	-	29	27	2
chr21	14230065	14230065	+	21	20	1
chr21	14230075	14230075	+	21	21	0
chr21	14230136	14230136	-	21	16	5
chr21	14230140	14230140	-	21	21	0
chr21	14230187	14230187	-	27	23	4
chr21	14230216	14230216	-	30	30	0
chr21	14230284	14230284	-	21	20	1
chr21	14230293	14230293	-	21	21	0
chr21	14230366	14230366	+	14	13	1
chr21	14230376	14230376	+	12	1	11
chr21	14230554	14230554	+	11	11	0
chr21	14230660	14230660	-	49	49	0
chr21	14230665	14230665	-	50	49	1
chr21	14230669	14230669	-	50	50	0
chr21	14230706	14230706	-	51	51	0
chr21	14230716	14230716	-	17	17	0
chr21	14230737	14230737	-	20	20	0
chr21	14230744	14230744	-	21	21	0
chr21	14230747	14230747	+	18	16	2
chr21	14230748	14230748	-	21	21	0
chr21	14230784	14230784	+	12	11	1
chr21	14230794	14230794	+	12	11	1
chr21	14230795	14230795	-	10	8	2
chr21	14230812	14230812	+	11	11	0
chr21	14230813	14230813	-	10	10	0
chr21	14230824	14230824	-	10	10	0
chr21	14275419	14275419	+	11	8	3
chr21	14275446	14275446	+	11	11	0
chr21	14275564	14275564	-	32	30	2
chr21	14275582	14275582	-	32	32	0
chr21	14280217	14280217	-	10	10	0
chr21	14280366	14280366	-	47	47	0
chr21	14281495	14281495	-	48	47	1
chr21	14302266	14302266	+	18	18	0
chr21	14302317	14302317	-	17	17	0
chr21	14302775	14302775	-	12	8	4
chr21	14303048	14303048	+	10	10	0
chr21	14303083	14303083	+	10	10	0
chr21	14303155	14303155	+	15	15	0
chr21	14303159	14303159	+	15	15	0
chr21	14303898	14303898	+	11	11	0
chr21	14303914	14303914	+	12	12	0
chr21	14303925	14303925	+	12	11	1
chr21	14305115	14305115	-	12	12	0
chr21	14305155	14305155	+	31	26	5
chr21	14305156	14305156	-	12	11	1
chr21	14305244	14305244	+	26	25	1
chr21	14305245	14305245	-	11	11	0
chr21	14305310	14305310	+	15	15	0
chr21	14305311	14305311	-	19	19	0
chr21	14305321	14305321	+	15	13	2
chr21	14305403	14305403	-	10	10	0
chr21	14305410	14305410	-	10	10	0
chr21	14306356	14306356	+	108	105	3
chr21	14306363	14306363	+	107	107	0
chr21	14306383	14306383	+	104	100	4
chr21	14306497	14306497	-	18	18	0
chr21	14306746	14306746	-	28	25	3
chr21	14306754	14306754	-	29	29	0
chr21	14307455	14307455	-	20	20	0
chr21	14308928	14308928	-	21	20	1
chr21	14308968	14308968	-	21	20	1
chr21	14308972	14308972	-	21	21	0
chr21	14321017	14321017	+	37	36	1
chr21	14321118	14321118	-	27	25	2
chr21	14321134	14321134	-	27	27	0
chr21	14321610	14321610	+	10	0	10
chr21	14321620	14321620	+	10	0	10
chr21	14321622	14321622	+	10	0	10
chr21	14321650	14321650	+	10	0	10
chr21	14321651	14321651	-	30	0	30
chr21	14321686	14321686	+	21	0	21
chr21	14321687	14321687	-	45	0	45
chr21	14321696	14321696	+	21	0	21
chr21	14321697	14321697	-	15	0	15
chr21	14321717	14321717	+	21	0	21
chr21	14321718	14321718	-	15	3	12
chr21	14321720	14321720	+	21	0	21
chr21	14321721	14321721	-	15	0	15
chr21	14321842	14321842	+	20	0	20
chr21	14321855	14321855	+	19	0	19
chr21	14321861	14321861	+	20	2	18
chr21	14321875	14321875	+	17	0	17
chr21	14321876	14321876	-	44	0	44
chr21	14321880	14321880	+	19	0	19
chr21	14321881	14321881	-	44	0	44
chr21	14321914	14321914	-	45	0	45
chr21	14348810	14348810	+	29	29	0
chr21	14348845	14348845	+	29	24	5
chr21	14348846	14348846	-	31	31	0
chr21	14348848	14348848	+	29	29	0
chr21	14348849	14348849	-	31	26	5
chr21	14348893	14348893	-	32	32	0
chr21	14350317	14350317	+	22	22	0
chr21	14350562	14350562	-	14	14	0
chr21	14352384	14352384	+	55	55	0
chr21	14352556	14352556	-	14	0	14
chr21	14352592	14352592	-	16	16	0
chr21	14356768	14356768	+	14	14	0
chr21	14356777	14356777	+	14	14	0
chr21	14356801	14356801	+	13	13	0
chr21	14357926	14357926	+	64	64	0
chr21	14357942	14357942	+	64	58	6
chr21	14357945	14357945	+	63	63	0
chr21	14357956	14357956	+	50	50	0
chr21	14357962	14357962	+	56	51	5
chr21	14358042	14358042	-	35	30	5
chr21	14358047	14358047	-	35	33	2
chr21	14358077	14358077	+	24	19	5
chr21	14358078	14358078	-	36	36	0
chr21	14358090	14358090	+	24	18	6
chr21	14358091	14358091	-	22	22	0
chr21	14358092	14358092	+	24	18	6
chr21	14358093	14358093	-	22	22	0
chr21	14358096	14358096	+	24	19	5
chr21	14358097	14358097	-	22	22	0
chr21	14358116	14358116	+	24	15	9
chr21	14358117	14358117	-	24	24	0
chr21	14358131	14358131	+	25	25	0
chr21	14358132	14358132	-	23	22	1
chr21	14358134	14358134	+	25	25	0
chr21	14358143	14358143	+	25	25	0
chr21	14358146	14358146	+	25	24	1
chr21	14358154	14358154	+	25	24	1
chr21	14358155	14358155	-	18	17	1
chr21	14358178	14358178	+	25	7	18
chr21	14358179	14358179	-	25	0	25
chr21	14358180	14358180	+	25	24	0
chr21	14358181	14358181	-	27	25	2
chr21	14358186	14358186	-	28	25	3
chr21	14358196	14358196	-	29	27	2
chr21	14358203	14358203	-	29	29	0
chr21	14358275	14358275	-	28	27	1
chr21	14358284	14358284	-	29	24	5
chr21	14358291	14358291	-	30	29	1
chr21	14358314	14358314	-	30	29	1
chr21	14358487	14358487	+	32	32	0
chr21	14358528	14358528	+	32	31	1
chr21	14358534	14358534	+	32	32	0
chr21	14358577	14358577	-	10	10	0
chr21	14358585	14358585	-	10	7	3
chr21	14358592	14358592	-	10	10	0
chr21	14358604	14358604	+	84	84	0
chr21	14358612	14358612	+	83	0	83
chr21	14358635	14358635	+	80	74	6
chr21	14358648	14358648	+	75	72	3
chr21	14358651	14358651	+	72	72	0
chr21	14358700	14358700	-	57	57	0
chr21	14358725	14358725	-	59	55	4
chr21	14358737	14358737	+	10	10	0
chr21	14358738	14358738	-	60	55	5
chr21	14358760	14358760	+	10	10	0
chr21	14360174	14360174	-	12	10	2
chr21	14360181	14360181	-	13	12	1
chr21	14364836	14364836	+	14	14	0
chr21	14364849	14364849	+	14	14	0
chr21	14364850	14364850	-	16	16	0
chr21	14364855	14364855	+	14	13	1
chr21	14364856	14364856	-	18	15	3
chr21	14364861	14364861	+	14	14	0
chr21	14364862	14364862	-	19	19	0
chr21	14364879	14364879	+	64	64	0
chr21	14364880	14364880	-	19	19	0
chr21	14364882	14364882	+	63	63	0
chr21	14364894	14364894	+	64	64	0
chr21	14364896	14364896	+	64	64	0
chr21	14364917	14364917	+	56	50	6
chr21	14364979	14364979	-	19	18	1
chr21	14364981	14364981	-	21	21	0
chr21	14364995	14364995	-	21	19	2
chr21	14365015	14365015	-	23	23	0
chr21	14365019	14365019	-	23	23	0
chr21	14365025	14365025	-	23	20	3
chr21	14365030	14365030	+	12	12	0
chr21	14365059	14365059	+	11	9	2
chr21	14365077	14365077	+	11	11	0
chr21	14365259	14365259	+	19	19	0
chr21	14365260	14365260	-	28	28	0
chr21	14365278	14365278	+	19	18	1
chr21	14365296	14365296	+	18	10	8
chr21	14365648	14365648	+	29	29	0
chr21	14365665	14365665	+	29	29	0
chr21	14365671	14365671	+	29	29	0
chr21	14365683	14365683	+	27	22	5
chr21	14365688	14365688	+	27	24	3
chr21	14365696	14365696	+	26	26	0
chr21	14365748	14365748	-	35	35	0
chr21	14365755	14365755	-	36	30	6
chr21	14365777	14365777	-	37	35	2
chr21	14365791	14365791	-	37	33	4
chr21	14366063	14366063	+	14	14	0
chr21	14366096	14366096	+	14	14	0
chr21	14366097	14366097	-	17	16	1
chr21	14366108	14366108	+	12	12	0
chr21	14366109	14366109	-	17	17	0
chr21	14366120	14366120	+	24	24	0
chr21	14366121	14366121	-	16	16	0
chr21	14366211	14366211	-	69	69	0
chr21	14366216	14366216	-	69	67	2
chr21	14366245	14366245	-	74	62	12
chr21	14366254	14366254	-	74	74	0
chr21	14366493	14366493	-	15	15	0
chr21	14366497	14366497	-	15	15	0
chr21	14366513	14366513	-	15	15	0
chr21	14366530	14366530	+	12	11	1
chr21	14366531	14366531	-	15	15	0
chr21	14366580	14366580	+	26	26	0
chr21	14366581	14366581	-	22	22	0
chr21	14366595	14366595	+	25	25	0
chr21	14366605	14366605	+	25	25	0
chr21	14366612	14366612	+	25	24	1
chr21	14366625	14366625	+	25	25	0
chr21	14366626	14366626	-	18	14	4
chr21	14366655	14366655	-	18	17	1
chr21	14366658	14366658	-	18	18	0
chr21	14366663	14366663	-	18	18	0
chr21	14366922	14366922	+	12	11	1
chr21	14366923	14366923	-	30	29	1
chr21	14366939	14366939	+	11	11	0
chr21	14366940	14366940	-	20	19	1
chr21	14366954	14366954	+	12	10	2
chr21	14366955	14366955	-	20	20	0
chr21	14366972	14366972	+	18	18	0
chr21	14366973	14366973	-	20	19	1
chr21	14367008	14367008	+	17	15	2
chr21	14367009	14367009	-	21	20	1
chr21	14367010	14367010	+	17	15	2
chr21	14367011	14367011	-	22	22	0
chr21	14367014	14367014	+	16	12	4
chr21	14367015	14367015	-	24	23	1
chr21	14367045	14367045	-	24	23	1
chr21	14367054	14367054	-	24	23	1
chr21	14367059	14367059	+	13	13	0
chr21	14367062	14367062	+	13	13	0
chr21	14367092	14367092	+	13	13	0
chr21	14367099	14367099	+	12	12	0
chr21	14367103	14367103	+	12	11	1
chr21	14367105	14367105	+	12	12	0
chr21	14367175	14367175	+	18	18	0
chr21	14367176	14367176	-	27	24	3
chr21	14367190	14367190	+	18	18	0
chr21	14367207	14367207	+	16	16	0
chr21	14367213	14367213	+	16	15	1
chr21	14367220	14367220	+	15	12	3
chr21	14367242	14367242	-	16	12	4
chr21	14367268	14367268	-	16	12	4
chr21	14367278	14367278	+	10	10	0
chr21	14367279	14367279	-	36	16	20
chr21	14367292	14367292	+	11	11	0
chr21	14367293	14367293	-	20	20	0
chr21	14367296	14367296	+	11	11	0
chr21	14367297	14367297	-	20	20	0
chr21	14367310	14367310	+	11	11	0
chr21	14367311	14367311	-	20	20	0
chr21	14367325	14367325	+	32	21	11
chr21	14367326	14367326	-	21	20	1
chr21	14367357	14367357	+	18	18	0
chr21	14367414	14367414	-	65	60	5
chr21	14367456	14367456	-	79	79	0
chr21	14367459	14367459	-	79	79	0
chr21	14367464	14367464	+	18	18	0
chr21	14367497	14367497	+	18	18	0
chr21	14367498	14367498	-	18	14	4
chr21	14367515	14367515	-	21	21	0
chr21	14367517	14367517	-	21	20	1
chr21	14367533	14367533	+	85	81	4
chr21	14367534	14367534	-	22	22	0
chr21	14367545	14367545	+	82	82	0
chr21	14367582	14367582	+	80	80	0
chr21	14367621	14367621	-	108	102	6
chr21	14367628	14367628	-	112	112	0
chr21	14367665	14367665	+	20	20	0
chr21	14367666	14367666	-	117	115	2
chr21	14367701	14367701	+	18	18	0
chr21	14367702	14367702	-	20	20	0
chr21	14367705	14367705	+	18	18	0
chr21	14367706	14367706	-	19	14	5
chr21	14367716	14367716	-	20	20	0
chr21	14367739	14367739	+	20	20	0
chr21	14367740	14367740	-	20	20	0
chr21	14367882	14367882	-	40	40	0
chr21	14367894	14367894	-	40	40	0
chr21	14367961	14367961	-	29	29	0
chr21	14367979	14367979	-	30	29	1
chr21	14368400	14368400	+	20	20	0
chr21	14368415	14368415	+	20	17	3
chr21	14368438	14368438	+	19	18	1
chr21	14368445	14368445	+	16	16	0
chr21	14368446	14368446	-	12	12	0
chr21	14368475	14368475	-	13	13	0
chr21	14368481	14368481	-	13	13	0
chr21	14368489	14368489	+	12	12	0
chr21	14368490	14368490	-	13	13	0
chr21	14368539	14368539	+	11	11	0
chr21	14368540	14368540	-	26	26	0
chr21	14368552	14368552	+	11	11	0
chr21	14368553	14368553	-	25	25	0
chr21	14368590	14368590	-	26	24	2
chr21	14369784	14369784	+	21	21	0
chr21	14369826	14369826	+	17	17	0
chr21	14370018	14370018	-	12	12	0
chr21	14370025	14370025	+	58	49	9
chr21	14370143	14370143	-	65	65	0
chr21	14370153	14370153	-	71	71	0
chr21	14370169	14370169	-	393	313	80
chr21	14370180	14370180	+	16	16	0
chr21	14370181	14370181	-	394	299	95
chr21	14370193	14370193	+	15	14	1
chr21	14370195	14370195	+	15	11	4
chr21	14370268	14370268	+	12	12	0
chr21	14370269	14370269	-	16	14	2
chr21	14370310	14370310	+	22	22	0
chr21	14370318	14370318	+	22	21	1
chr21	14370352	14370352	+	21	21	0
chr21	14370353	14370353	-	25	23	2
chr21	14370359	14370359	+	21	20	1
chr21	14370360	14370360	-	25	25	0
chr21	14370376	14370376	-	24	24	0
chr21	14370384	14370384	-	11	11	0
chr21	14370415	14370415	+	31	31	0
chr21	14370416	14370416	-	11	11	0
chr21	14370433	14370433	+	30	30	0
chr21	14370444	14370444	+	30	30	0
chr21	14370457	14370457	+	27	24	3
chr21	14370521	14370521	+	24	24	0
chr21	14370528	14370528	+	24	23	1
chr21	14370529	14370529	-	22	22	0
chr21	14370535	14370535	+	23	22	1
chr21	14370536	14370536	-	22	22	0
chr21	14370559	14370559	+	22	20	2
chr21	14370560	14370560	-	22	22	0
chr21	14370576	14370576	-	22	22	0
chr21	14371662	14371662	+	30	28	2
chr21	14371668	14371668	+	30	30	0
chr21	14371678	14371678	+	30	28	2
chr21	14371698	14371698	+	30	28	2
chr21	14371781	14371781	-	27	27	0
chr21	14373909	14373909	+	33	33	0
chr21	14374515	14374515	+	39	36	3
chr21	14374542	14374542	+	36	36	0
chr21	14374557	14374557	+	34	34	0
chr21	14374686	14374686	+	42	42	0
chr21	14374687	14374687	-	19	19	0
chr21	14374689	14374689	+	42	39	3
chr21	14374698	14374698	+	42	35	7
chr21	14374766	14374766	+	20	20	0
chr21	14374771	14374771	+	20	20	0
chr21	14374774	14374774	+	20	20	0
chr21	14374802	14374802	+	19	19	0
chr21	14376417	14376417	-	11	0	11
chr21	14376427	14376427	+	12	8	4
chr21	14376428	14376428	-	11	0	11
chr21	14376512	14376512	-	71	68	3
chr21	14376555	14376555	+	12	12	0
chr21	14376556	14376556	-	76	76	0
chr21	14376609	14376609	-	15	15	0
chr21	14376611	14376611	-	15	15	0
chr21	14376644	14376644	-	20	10	10
chr21	14377513	14377513	+	19	17	2
chr21	14377532	14377532	+	19	19	0
chr21	14377533	14377533	-	15	15	0
chr21	14377537	14377537	+	19	19	0
chr21	14377538	14377538	-	16	16	0
chr21	14377576	14377576	-	16	15	1
chr21	14377582	14377582	-	16	15	1
chr21	14378277	14378277	-	15	15	0
chr21	14378283	14378283	+	13	13	0
chr21	14378284	14378284	-	15	15	0
chr21	14378291	14378291	+	13	13	0
chr21	14378306	14378306	+	13	13	0
chr21	14378318	14378318	+	11	11	0
chr21	14378325	14378325	+	11	8	3
chr21	14378377	14378377	-	11	11	0
chr21	14378379	14378379	-	11	11	0
chr21	14378407	14378407	-	14	14	0
chr21	14378417	14378417	-	15	15	0
chr21	14379889	14379889	-	36	36	0
chr21	14379907	14379907	-	36	36	0
chr21	14381228	14381228	+	29	19	10
chr21	14381276	14381276	+	22	19	3
chr21	14381368	14381368	-	27	27	0
chr21	14387377	14387377	+	30	30	0
chr21	14387426	14387426	+	28	0	28
chr21	14387427	14387427	-	15	15	0
chr21	14399703	14399703	+	11	11	0
chr21	14399864	14399864	-	11	10	1
chr21	14399868	14399868	-	11	11	0
chr21	14510325	14510325	+	17	0	17
chr21	14510326	14510326	-	21	0	20
chr21	14510336	14510336	+	15	0	15
chr21	14510337	14510337	-	15	0	15
chr21	14510363	14510363	+	16	0	16
chr21	14510364	14510364	-	15	0	15
chr21	14510368	14510368	-	15	0	15
chr21	14510373	14510373	+	67	0	67
chr21	14510374	14510374	-	15	0	15
chr21	14510402	14510402	+	69	0	69
chr21	14510411	14510411	+	69	0	69
chr21	14510480	14510480	-	27	0	27
chr21	14510496	14510496	-	29	0	29
chr21	14510499	14510499	-	29	0	29
chr21	14510507	14510507	-	28	0	28
chr21	14510514	14510514	-	29	0	29
chr21	14510517	14510517	-	29	0	29
chr21	14510522	14510522	-	29	0	29
chr21	14568171	14568171	+	29	1	28
chr21	14568176	14568176	+	27	1	26
chr21	14568183	14568183	+	29	1	28
chr21	14568196	14568196	+	28	1	27
chr21	14568204	14568204	+	25	1	24
chr21	14568220	14568220	+	27	1	26
chr21	14595392	14595392	-	66	66	0
chr21	14595418	14595418	-	67	67	0
chr21	14677069	14677069	-	10	0	10
chr21	14677096	14677096	+	13	0	13
chr21	14677097	14677097	-	10	0	10
chr21	14677113	14677113	+	12	0	12
chr21	14677119	14677119	+	13	0	13
chr21	14677134	14677134	+	13	0	13
chr21	14677142	14677142	+	13	0	13
chr21	14677244	14677244	-	20	0	20
chr21	14677252	14677252	-	25	0	25
chr21	14677256	14677256	-	25	0	25
chr21	14677276	14677276	+	17	0	17
chr21	14677277	14677277	-	26	0	26
chr21	14677294	14677294	+	16	0	16
chr21	14677320	14677320	+	16	0	16
chr21	14677323	14677323	+	16	0	16
chr21	14677352	14677352	-	15	0	15
chr21	14677362	14677362	-	11	0	11
chr21	14677376	14677376	+	52	5	47
chr21	14677377	14677377	-	15	0	15
chr21	14677385	14677385	+	51	0	51
chr21	14677409	14677409	+	50	0	50
chr21	14677504	14677504	-	38	0	38
chr21	14677516	14677516	-	52	0	52
chr21	14677535	14677535	-	52	0	52
chr21	14677540	14677540	-	52	0	52
chr21	14677544	14677544	-	52	0	52
chr21	14773120	14773120	+	13	13	0
chr21	14791643	14791643	+	41	41	0
chr21	14791677	14791677	+	40	39	1
chr21	14791716	14791716	-	19	19	0
chr21	14791723	14791723	-	19	18	1
chr21	14791725	14791725	-	19	19	0
chr21	14791733	14791733	-	19	19	0
chr21	14791739	14791739	-	19	19	0
chr21	14791744	14791744	-	20	20	0
chr21	14791749	14791749	-	20	20	0
chr21	14791758	14791758	-	20	19	1
chr21	14824325	14824325	-	47	40	7
chr21	14824366	14824366	-	50	50	0
chr21	14906401	14906401	-	13	13	0
chr21	14938572	14938572	-	25	24	1
chr21	15085832	15085832	+	15	15	0
chr21	15085875	15085875	+	14	14	0
chr21	15114100	15114100	+	11	10	1
chr21	15114157	15114157	-	19	19	0
chr21	15114205	15114205	-	20	20	0
chr21	15136527	15136527	+	31	31	0
chr21	15136531	15136531	+	31	29	2
chr21	15136547	15136547	+	31	31	0
chr21	15136548	15136548	-	23	22	1
chr21	15136596	15136596	-	25	20	5
chr21	15181507	15181507	+	13	12	1
chr21	15181541	15181541	+	12	12	0
chr21	15181542	15181542	-	21	21	0
chr21	15181553	15181553	+	12	12	0
chr21	15181554	15181554	-	22	20	2
chr21	15181558	15181558	-	22	22	0
chr21	15221188	15221188	+	27	27	0
chr21	15221580	15221580	+	39	36	3
chr21	15221592	15221592	+	37	36	1
chr21	15221626	15221626	+	34	34	0
chr21	15241981	15241981	+	88	88	0
chr21	15242079	15242079	-	70	69	1
chr21	15242126	15242126	-	75	70	5
chr21	15286353	15286353	+	26	26	0
chr21	15286362	15286362	+	26	21	5
chr21	15286377	15286377	+	26	22	4
chr21	15290565	15290565	-	32	32	0
chr21	15338171	15338171	+	38	20	18
chr21	15338199	15338199	+	38	20	18
chr21	15338207	15338207	+	38	36	2
chr21	15358331	15358331	+	27	0	27
chr21	15358368	15358368	+	26	0	26
chr21	15358374	15358374	+	23	0	23
chr21	15358375	15358375	-	12	0	12
chr21	15358384	15358384	-	11	0	11
chr21	15358390	15358390	-	12	0	12
chr21	15358401	15358401	-	12	0	12
chr21	15358403	15358403	-	12	0	12
chr21	15358409	15358409	-	12	0	12
chr21	15358418	15358418	-	12	0	12
chr21	15358423	15358423	-	12	0	12
chr21	15358476	15358476	+	25	0	25
chr21	15358487	15358487	+	22	0	22
chr21	15358488	15358488	-	20	0	20
chr21	15358514	15358514	+	20	0	20
chr21	15358515	15358515	-	20	0	20
chr21	15358521	15358521	+	17	0	17
chr21	15358522	15358522	-	19	0	19
chr21	15358524	15358524	+	20	0	20
chr21	15358525	15358525	-	20	0	20
chr21	15358535	15358535	+	12	0	12
chr21	15358536	15358536	-	20	0	20
chr21	15358551	15358551	+	12	0	12
chr21	15358552	15358552	-	14	0	14
chr21	15358558	15358558	+	11	0	11
chr21	15358559	15358559	-	14	0	14
chr21	15358561	15358561	+	11	0	11
chr21	15358562	15358562	-	14	0	14
chr21	15358567	15358567	-	14	0	14
chr21	15358571	15358571	-	14	0	14
chr21	15358577	15358577	+	32	0	32
chr21	15358578	15358578	-	25	0	25
chr21	15358584	15358584	+	32	0	32
chr21	15358585	15358585	-	11	0	11
chr21	15358590	15358590	+	32	0	32
chr21	15358591	15358591	-	11	0	11
chr21	15358602	15358602	+	31	0	31
chr21	15358603	15358603	-	11	0	11
chr21	15358606	15358606	+	27	0	27
chr21	15358607	15358607	-	11	0	11
chr21	15358618	15358618	+	30	0	30
chr21	15358619	15358619	-	11	0	11
chr21	15358623	15358623	+	32	0	32
chr21	15358624	15358624	-	11	1	10
chr21	15358637	15358637	+	16	0	16
chr21	15358643	15358643	+	16	0	16
chr21	15358656	15358656	+	16	0	16
chr21	15358658	15358658	+	16	0	16
chr21	15358659	15358659	-	33	0	33
chr21	15358661	15358661	+	16	0	16
chr21	15358662	15358662	-	33	0	33
chr21	15358665	15358665	+	16	0	16
chr21	15358666	15358666	-	30	0	30
chr21	15358689	15358689	-	34	0	34
chr21	15358693	15358693	-	34	0	34
chr21	15358697	15358697	-	34	0	34
chr21	15358702	15358702	-	34	0	34
chr21	15358707	15358707	-	34	0	34
chr21	15358795	15358795	+	23	0	23
chr21	15358801	15358801	+	23	0	23
chr21	15358803	15358803	+	21	0	21
chr21	15358812	15358812	+	22	0	22
chr21	15358815	15358815	+	23	0	23
chr21	15358820	15358820	+	23	0	23
chr21	15358823	15358823	+	21	0	21
chr21	15358829	15358829	+	21	0	21
chr21	15358830	15358830	-	12	0	12
chr21	15358831	15358831	+	19	0	19
chr21	15358832	15358832	-	15	0	15
chr21	15358849	15358849	-	16	0	16
chr21	15358856	15358856	-	16	0	16
chr21	15358859	15358859	-	15	0	15
chr21	15358861	15358861	-	16	0	16
chr21	15358866	15358866	-	16	0	16
chr21	15358868	15358868	-	16	0	16
chr21	15358874	15358874	-	16	0	16
chr21	15358893	15358893	+	19	0	19
chr21	15358896	15358896	+	19	0	19
chr21	15358900	15358900	+	19	0	19
chr21	15358912	15358912	+	19	0	19
chr21	15358921	15358921	+	19	0	19
chr21	15358922	15358922	-	16	0	16
chr21	15358923	15358923	+	19	0	19
chr21	15358924	15358924	-	19	0	19
chr21	15358927	15358927	+	19	0	19
chr21	15358928	15358928	-	21	0	21
chr21	15358945	15358945	-	25	0	25
chr21	15358948	15358948	-	25	0	25
chr21	15358950	15358950	-	25	0	25
chr21	15358963	15358963	+	29	0	29
chr21	15358964	15358964	-	25	0	25
chr21	15358969	15358969	+	29	0	29
chr21	15358970	15358970	-	29	0	29
chr21	15358978	15358978	+	29	0	29
chr21	15358979	15358979	-	39	0	39
chr21	15358983	15358983	+	29	0	29
chr21	15358984	15358984	-	39	0	39
chr21	15358985	15358985	+	29	0	29
chr21	15358986	15358986	-	39	0	39
chr21	15358991	15358991	+	27	0	27
chr21	15358992	15358992	-	35	0	35
chr21	15358998	15358998	+	29	0	29
chr21	15358999	15358999	-	38	0	38
chr21	15359003	15359003	+	29	0	29
chr21	15359004	15359004	-	40	0	40
chr21	15359014	15359014	-	40	0	40
chr21	15359072	15359072	-	30	0	30
chr21	15359080	15359080	-	30	0	30
chr21	15359084	15359084	-	30	0	30
chr21	15359088	15359088	-	31	0	31
chr21	15359092	15359092	-	30	0	30
chr21	15359094	15359094	-	31	0	31
chr21	15359096	15359096	-	31	0	31
chr21	15359098	15359098	-	31	0	31
chr21	15359105	15359105	-	31	0	31
chr21	15359109	15359109	-	31	0	31
chr21	15359113	15359113	-	31	0	31
chr21	15359121	15359121	-	31	0	31
chr21	15359358	15359358	-	28	0	28
chr21	15359382	15359382	+	12	0	12
chr21	15359386	15359386	+	12	0	12
chr21	15359402	15359402	+	12	0	12
chr21	15359403	15359403	-	28	0	28
chr21	15359419	15359419	+	11	0	11
chr21	15359420	15359420	-	28	0	28
chr21	15359435	15359435	-	27	0	27
chr21	15359446	15359446	-	28	0	28
chr21	15359473	15359473	+	28	0	28
chr21	15359482	15359482	+	28	0	28
chr21	15359491	15359491	+	28	0	28
chr21	15359493	15359493	+	25	0	25
chr21	15359499	15359499	+	28	0	28
chr21	15359515	15359515	+	25	0	25
chr21	15359518	15359518	+	23	0	23
chr21	15359520	15359520	+	19	0	19
chr21	15359536	15359536	+	22	0	22
chr21	15359558	15359558	+	20	0	20
chr21	15359562	15359562	+	22	0	22
